datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4
2007-01-20,3133.7319999999963,238.3620000000003,238.86747222222237,13461.199999999972,4324.0,5222.0,11440.0,31242.866666666698
2007-01-21,3407.261999999998,229.7360000000004,238.96811805555566,14674.600000000013,10346.0,5567.0,11599.0,29275.69999999996
2007-01-22,2180.494,168.64200000000025,241.60313194444416,9151.59999999996,1054.0,2983.0,11361.0,20943.56666666668
2007-01-23,1777.6400000000003,138.27999999999986,242.7625555555554,7575.600000000039,0.0,1064.0,5061.0,23502.33333333339
2007-01-24,2987.853999999998,178.06000000000006,241.45769444444434,12576.400000000003,3464.0,2480.0,11744.0,32109.566666666622
2007-01-25,1596.3439999999975,144.16000000000005,243.42436111111107,6666.199999999996,1158.0,262.0,11239.0,13946.733333333344
2007-01-26,1617.9719999999982,142.90199999999993,242.7717916666665,6798.800000000011,1163.0,261.0,8238.0,17304.200000000008
2007-01-27,2044.0720000000008,148.2420000000001,241.61656944444428,8567.800000000025,1170.0,3896.0,12374.0,16627.866666666676
2007-01-28,3091.587999999989,153.42599999999987,240.30504166666591,13148.999999999998,3466.0,3998.0,12063.0,31999.466666666638
2007-01-29,1982.6640000000002,165.69599999999983,240.92959722222267,8336.000000000004,1123.0,294.0,15254.0,16373.399999999987
2007-01-30,1707.7979999999984,180.9340000000003,241.84087500000012,7240.600000000002,1123.0,1424.0,8149.0,17767.300000000003
2007-01-31,2363.7520000000013,185.98800000000043,239.9211319444446,9969.999999999998,0.0,5950.0,15052.0,18393.86666666665
2007-02-01,1824.7599999999998,150.2639999999999,240.39213888888895,7678.799999999977,1170.0,386.0,13145.0,15711.666666666662
2007-02-02,1667.7359999999976,139.54200000000006,240.3343888888891,7013.999999999979,0.0,356.0,11338.0,16101.599999999988
2007-02-03,4029.721999999996,245.82400000000007,238.9101944444446,17015.000000000022,4746.0,4573.0,17834.0,40009.03333333337
2007-02-04,3595.9400000000023,186.49400000000028,239.63333333333284,15214.199999999995,3391.0,4597.0,14472.0,37472.33333333331
2007-02-05,1645.2799999999997,147.22799999999984,240.81031249999998,6941.400000000003,896.0,2564.0,7849.0,16112.333333333323
2007-02-06,1273.4800000000005,142.566,241.2641597222219,5431.600000000009,1185.0,405.0,4517.0,15117.666666666673
2007-02-07,2328.018000000001,177.70800000000034,241.14969444444452,9780.000000000005,3299.0,3513.0,11986.0,20002.300000000014
2007-02-08,1801.4140000000002,138.89600000000024,241.79730555555554,7557.599999999981,2226.0,366.0,10157.0,17274.56666666667
2007-02-09,1620.198000000001,158.0660000000001,241.74044444444456,6807.199999999995,0.0,3045.0,9770.0,14188.299999999997
2007-02-10,2829.3279999999995,192.97399999999973,240.03682638888833,11957.399999999992,5071.0,2831.0,14405.0,24848.466666666664
2007-02-11,3571.2279999999987,204.3140000000003,239.50614583333302,15158.59999999998,2430.0,4765.0,13114.0,39211.466666666696
2007-02-12,1877.6100000000004,136.7039999999999,240.0984999999999,7924.999999999995,2227.0,399.0,11517.0,17150.500000000007
2007-02-13,1414.5460000000003,134.67799999999968,241.16685416666652,5967.0000000000055,0.0,2828.0,6256.0,14491.766666666686
2007-02-14,2498.6719999999964,202.5060000000002,240.3753888888889,10533.80000000001,3295.0,3793.0,11579.0,22977.533333333362
2007-02-15,1985.3459999999977,165.9639999999999,240.6692222222218,8381.200000000003,0.0,2363.0,14028.0,16698.099999999977
2007-02-16,1702.5279999999975,151.68599999999992,240.82094444444454,7266.9999999999545,1148.0,859.0,8689.0,17679.46666666663
2007-02-17,2076.9120000000025,238.96800000000033,239.31603472222199,8826.000000000005,1765.0,2226.0,7157.0,23467.200000000004
2007-02-18,3829.762000000007,255.52200000000042,239.170805555556,16183.99999999997,6107.0,8003.0,13129.0,36590.366666666756
2007-02-19,2186.6139999999978,176.58400000000003,239.7895833333335,9276.800000000014,1634.0,2900.0,13085.0,18824.566666666648
2007-02-20,3149.928000000004,187.15799999999962,239.86544444444465,13202.60000000007,2058.0,5191.0,9713.0,35536.79999999995
2007-02-21,2072.8740000000025,189.87000000000026,240.46096527777712,8747.199999999999,3527.0,2332.0,11548.0,17140.899999999972
2007-02-22,3374.3559999999957,138.45999999999978,238.6309861111106,14214.199999999963,1411.0,4132.0,12287.0,38409.26666666662
2007-02-23,1313.4800000000025,149.34400000000005,240.68596527777737,5508.599999999931,0.0,503.0,10786.0,10602.333333333323
2007-02-24,714.9220000000016,122.20199999999963,239.86310416666686,3003.600000000036,0.0,363.0,3562.0,7990.366666666678
2007-02-25,501.74000000000103,113.7359999999999,241.68154861111094,2105.600000000002,0.0,329.0,1660.0,6373.333333333355
2007-02-26,568.484,108.27999999999987,241.27359027777788,2388.799999999999,0.0,331.0,2830.0,6313.733333333344
2007-02-27,518.1119999999974,113.20399999999992,242.9442708333336,2195.4000000000106,0.0,314.0,1924.0,6397.199999999985
2007-02-28,520.774000000001,113.37199999999986,242.15959027777743,2201.0000000000095,0.0,340.0,1973.0,6366.566666666662
2007-03-01,517.5640000000016,107.62799999999967,241.3214027777777,2172.8000000000075,0.0,316.0,1980.0,6330.066666666682
2007-03-02,515.6880000000006,107.00799999999968,240.59159722222205,2169.800000000006,0.0,340.0,1969.0,6285.799999999999
2007-03-03,819.1220000000008,134.99199999999985,241.28808333333322,3457.6000000000113,0.0,347.0,4597.0,8708.033333333333
2007-03-04,2090.700000000001,175.6820000000002,240.02979861111137,8867.799999999988,1476.0,8711.0,9408.0,15250.00000000001
2007-03-05,2660.332000000001,205.95599999999956,240.0309097222223,11290.000000000024,5727.0,12109.0,10026.0,16476.86666666667
2007-03-06,1246.4999999999977,186.14800000000056,240.98806944444462,5321.800000000013,0.0,1740.0,4700.0,14335.000000000035
2007-03-07,2375.2060000000024,171.19999999999933,240.3235625000004,9986.399999999998,1076.0,4761.0,15513.0,18236.766666666645
2007-03-08,1572.1319999999964,187.40400000000074,240.66542361111095,6717.800000000041,2180.0,3385.0,6655.0,13982.200000000003
2007-03-09,1272.6119999999996,119.23799999999964,240.88846527777787,5372.999999999996,1093.0,345.0,8631.0,11141.200000000008
2007-03-10,2484.712000000008,243.52799999999965,239.8028333333331,10572.39999999997,4130.0,5422.0,10979.0,20880.866666666658
2007-03-11,3480.636000000001,173.37399999999988,240.00729166666602,14574.99999999998,4810.0,3420.0,9500.0,40280.59999999999
2007-03-12,1950.6680000000006,134.42199999999966,240.55871527777788,8248.999999999964,1403.0,2841.0,12353.0,15914.133333333351
2007-03-13,1290.1440000000034,126.71799999999979,240.89796527777773,5480.200000000006,1350.0,3859.0,5323.0,10970.399999999994
2007-03-14,1793.3639999999998,157.52199999999974,240.77729166666626,7585.199999999995,3485.0,480.0,8607.0,17317.400000000005
2007-03-15,1884.8140000000012,159.32600000000022,240.2804930555553,7953.400000000007,0.0,3263.0,11036.0,17114.566666666702
2007-03-16,1702.053999999999,130.2079999999997,239.52713194444436,7189.000000000003,1106.0,4604.0,5370.0,17287.566666666666
2007-03-17,2028.090000000002,127.06799999999969,238.2246527777776,8562.400000000001,2208.0,359.0,12275.0,18959.499999999978
2007-03-18,2371.045999999996,241.45000000000047,241.0478194444448,10091.40000000002,6564.0,7369.0,5856.0,19728.433333333367
2007-03-19,2152.5179999999987,144.76400000000004,240.4970902777781,9046.000000000004,1648.0,2686.0,14118.0,17423.29999999999
2007-03-20,2086.2279999999996,164.87000000000003,240.81563888888883,8857.799999999961,3745.0,2837.0,11255.0,16933.466666666685
2007-03-21,2142.0920000000006,142.83000000000007,240.9866458333335,8981.599999999995,1865.0,4133.0,12335.0,17368.533333333333
2007-03-22,1454.9779999999998,113.82600000000001,241.76352777777765,6081.199999999984,353.0,736.0,10462.0,12698.633333333335
2007-03-23,1309.008,119.48799999999996,241.64547916666692,5477.400000000015,1127.0,777.0,8369.0,11543.800000000012
2007-03-24,2968.430000000003,191.02399999999994,239.70447222222222,12532.80000000001,3707.0,5797.0,16382.0,23587.833333333336
2007-03-25,3338.404000000002,236.1240000000002,240.03072222222255,14000.000000000002,4630.0,3600.0,9375.0,38035.066666666666
2007-03-26,1416.0819999999994,160.96600000000055,241.3368124999996,6023.600000000003,1088.0,344.0,9096.0,13073.366666666667
2007-03-27,1105.1399999999999,151.7259999999999,240.60197916666698,4747.000000000013,0.0,3019.0,3697.0,11703.0
2007-03-28,2333.8980000000015,196.51799999999974,240.44461111111087,9870.599999999986,1122.0,8527.0,13888.0,15361.300000000007
2007-03-29,1590.405999999999,198.69600000000005,240.53668749999997,6734.600000000019,1162.0,460.0,10724.0,14160.766666666657
2007-03-30,1402.3939999999977,181.12799999999973,241.0392291666669,6032.999999999994,1094.0,468.0,8217.0,13594.233333333344
2007-03-31,3509.510000000001,231.5040000000003,239.26077083333337,14781.19999999998,2620.0,7707.0,17682.0,30482.83333333335
2007-04-01,2785.952000000006,202.55199999999996,240.024486111112,11735.199999999999,4629.0,5401.0,19509.0,16893.533333333326
2007-04-02,1960.7780000000037,174.33599999999993,240.46011805555565,8226.199999999992,1755.0,970.0,16641.0,13313.633333333326
2007-04-03,1642.819999999997,168.76,240.50495833333335,6978.599999999989,3630.0,1042.0,7637.0,15071.333333333325
2007-04-04,2051.867999999997,172.31800000000018,240.33178472222215,8620.199999999975,3434.0,420.0,14748.0,15595.79999999999
2007-04-05,1844.078,244.53800000000038,241.17310416666655,7907.799999999999,1086.0,4277.0,10523.0,14848.633333333306
2007-04-06,1601.1400000000006,143.21399999999957,241.18445138888868,6751.5999999999985,0.0,5466.0,9166.0,12053.66666666665
2007-04-07,1553.9239999999988,138.72999999999988,240.37859027777787,6572.999999999991,1127.0,3111.0,5923.0,15737.73333333332
2007-04-08,1608.8159999999975,135.88199999999998,240.34918055555585,6796.599999999986,0.0,485.0,3545.0,22783.600000000013
2007-04-09,1000.9200000000027,160.11000000000013,240.55048611111079,4283.399999999997,2667.0,514.0,3801.0,9700.000000000025
2007-04-10,777.3640000000003,148.93999999999983,240.81370138888892,3380.1999999999907,209.0,742.0,2572.0,9433.066666666678
2007-04-11,887.4820000000022,192.44600000000057,241.1548263888888,3771.0000000000086,0.0,1112.0,6421.0,7258.366666666682
2007-04-12,537.7060000000009,147.81200000000027,240.25606250000018,2301.000000000009,0.0,541.0,1818.0,6602.766666666664
2007-04-13,551.0220000000013,151.64000000000001,240.05048611111104,2366.400000000003,0.0,558.0,1988.0,6637.699999999988
2007-04-14,554.2680000000017,155.60999999999962,240.31314583333386,2377.9999999999977,0.0,578.0,2008.0,6651.800000000007
2007-04-15,726.1640000000002,171.5439999999992,240.2366875000001,3148.5999999999976,0.0,1026.0,2893.0,8183.733333333344
2007-04-16,952.3899999999998,186.07399999999967,240.6571388888883,4136.399999999995,952.0,1305.0,4656.0,8960.166666666662
2007-04-17,1223.7340000000017,218.35399999999976,240.1956666666667,5314.7999999999965,1532.0,389.0,6199.0,12275.566666666657
2007-04-18,998.2460000000003,165.2239999999997,240.14677777777788,4313.399999999983,1579.0,355.0,3430.0,11273.433333333325
2007-04-19,1028.6580000000035,149.65999999999983,240.42984027777783,4400.399999999994,733.0,1605.0,5748.0,9058.299999999981
2007-04-20,822.5799999999997,145.64599999999976,240.1328958333337,3592.5999999999985,1069.0,360.0,3499.0,8781.666666666659
2007-04-21,1673.655999999998,212.65799999999982,239.21323611111094,7251.4,6575.0,463.0,11129.0,9727.266666666665
2007-04-22,2233.714000000001,267.1940000000004,239.60888194444476,9631.40000000001,4264.0,2287.0,11102.0,19575.56666666668
2007-04-23,1054.5659999999993,135.64000000000013,237.2356458333331,4700.4,1402.0,506.0,6005.0,9663.1
2007-04-24,1032.0999999999995,135.26399999999984,235.34492361111103,4528.599999999987,1125.0,527.0,6680.0,8869.666666666662
2007-04-25,1264.1619999999994,164.7360000000001,234.94111111111096,5555.600000000018,0.0,1469.0,8812.0,10788.366666666667
2007-04-26,1275.4660000000006,163.6059999999997,234.78729861111086,5650.199999999991,1324.0,1845.0,7163.0,10925.766666666685
2007-04-27,1094.3319999999985,161.92799999999994,235.21616666666645,4769.999999999999,1772.0,545.0,4756.0,11165.866666666674
2007-04-28,1113.6939999999993,163.7439999999999,235.18072222222202,4850.399999999998,1772.0,563.0,4756.0,11470.566666666678
2007-04-29,1113.6939999999993,163.7439999999999,235.18072222222202,4850.399999999998,1772.0,563.0,4756.0,11470.566666666678
2007-04-30,814.7799999999996,160.95999999999967,235.03644444444444,3613.3999999999814,1214.0,853.0,3299.0,8213.666666666668
2007-05-01,1663.8579999999988,181.60800000000032,234.6787013888885,7305.5999999999985,4005.0,995.0,8546.0,14184.966666666673
2007-05-02,1003.4860000000007,160.09199999999987,235.58207638888894,4523.799999999992,7.0,1490.0,3754.0,11473.76666666669
2007-05-03,1090.2379999999994,150.94199999999984,235.134888888889,4762.999999999998,1906.0,1725.0,7836.0,6703.633333333335
2007-05-04,998.1280000000025,174.73999999999953,235.71019444444428,4432.399999999979,2259.0,538.0,3990.0,9848.466666666649
2007-05-05,1563.052000000002,174.10200000000026,235.03502083333353,6819.999999999994,2913.0,2493.0,11303.0,9341.86666666668
2007-05-06,2102.1040000000007,182.33599999999947,234.4096527777778,9228.999999999995,3215.0,949.0,10095.0,20776.066666666648
2007-05-07,1643.6640000000007,168.9179999999998,234.53697222222254,7172.600000000009,946.0,4935.0,9433.0,12080.4
2007-05-08,1789.2920000000001,181.61200000000022,234.90623611111175,7713.200000000025,4581.0,2011.0,8777.0,14452.533333333336
2007-05-09,1665.7359999999992,183.48399999999995,234.87372222222209,7280.800000000001,3018.0,5631.0,9474.0,9639.266666666672
2007-05-10,707.8840000000004,168.31400000000022,235.79625694444456,3177.799999999987,946.0,534.0,3261.0,7057.066666666668
2007-05-11,979.1539999999998,132.09599999999946,235.22975694444452,4359.800000000001,926.0,491.0,6471.0,8431.233333333337
2007-05-12,1441.5659999999966,209.1720000000002,234.72290277777802,6279.200000000013,2247.0,1075.0,10408.0,10296.099999999973
2007-05-13,1634.7379999999973,220.67000000000036,235.70870833333336,7155.600000000011,3612.0,2414.0,8958.0,12261.633333333348
2007-05-14,1467.7820000000015,298.552,235.69006944444425,6586.799999999998,3176.0,2417.0,5517.0,13353.033333333327
2007-05-15,904.3919999999999,111.18199999999969,235.61199305555553,3935.9999999999573,0.0,408.0,5318.0,9347.200000000012
2007-05-16,1692.9439999999995,135.89399999999972,235.26081250000024,7303.399999999991,2213.0,5756.0,9077.0,11169.733333333334
2007-05-17,1231.8159999999984,131.18799999999976,235.8684583333331,5358.199999999992,1014.0,2073.0,7687.0,9756.266666666688
2007-05-18,1631.5299999999977,171.25800000000015,235.99459722222159,7022.4000000000015,3270.0,3913.0,8116.0,11893.166666666666
2007-05-19,1429.4419999999977,167.8580000000003,234.94472222222188,6219.800000000013,4683.0,530.0,7022.0,11589.033333333327
2007-05-20,1968.327999999999,187.53199999999958,235.34811805555574,8555.800000000014,5420.0,1733.0,7611.0,18041.466666666685
2007-05-21,1120.0620000000017,117.27999999999997,234.69190972222225,4807.6,0.0,468.0,9060.0,9139.700000000015
2007-05-22,1132.8519999999992,128.9160000000002,235.48057638888903,4895.799999999986,931.0,3966.0,3984.0,9999.86666666667
2007-05-23,1464.936000000004,165.87800000000047,234.8124930555551,6332.400000000009,956.0,3792.0,8119.0,11548.599999999984
2007-05-24,1154.3880000000015,135.55999999999952,235.5460625000001,4985.399999999997,955.0,4116.0,4746.0,9422.80000000001
2007-05-25,1614.2199999999975,174.58800000000048,234.44720138888894,7003.399999999993,8060.0,586.0,6539.0,11718.666666666672
2007-05-26,1512.247999999999,174.23999999999995,235.0698888888888,6570.399999999994,2373.0,2754.0,8628.0,11449.133333333348
2007-05-27,2153.807999999997,219.89399999999998,234.90843749999985,9369.400000000021,4366.0,5534.0,10444.0,15552.80000000001
2007-05-28,1637.4680000000008,151.1000000000002,234.90657638888894,7087.599999999993,4554.0,473.0,9586.0,12678.133333333335
2007-05-29,1061.339999999998,113.2439999999997,235.69434722222212,4618.399999999996,0.0,1907.0,4332.0,11450.000000000005
2007-05-30,1609.8659999999998,147.05799999999962,234.83139583333326,6952.999999999992,2250.0,5948.0,7804.0,10829.10000000002
2007-05-31,938.5500000000006,129.58599999999984,235.09652777777777,4020.199999999995,935.0,477.0,3552.0,10678.500000000016
2007-06-01,1046.0899999999988,143.51599999999985,235.32091666666668,4517.399999999968,0.0,485.0,7664.0,9285.833333333328
2007-06-02,1484.361999999998,166.10799999999995,234.46902777777788,6442.600000000003,3971.0,1250.0,7633.0,11885.366666666649
2007-06-03,2108.0259999999994,182.4580000000005,234.76237500000036,9148.199999999999,4985.0,7529.0,8334.0,14285.76666666667
2007-06-04,911.6179999999988,223.19199999999927,234.7480694444445,4063.999999999995,1585.0,836.0,4533.0,8239.633333333335
2007-06-05,1458.8920000000016,255.69199999999998,234.69276388888926,6429.800000000007,4484.0,1027.0,6448.0,12355.86666666668
2007-06-06,1693.9419999999966,231.13199999999995,234.6234305555555,7352.799999999987,3329.0,829.0,11663.0,12411.36666666667
2007-06-07,985.0020000000013,172.33400000000046,234.47880555555562,4294.5999999999885,985.0,699.0,3959.0,10773.699999999977
2007-06-08,2148.0459999999994,229.7320000000006,236.19744444444453,9285.400000000003,2799.0,11440.0,11380.0,10181.766666666665
2007-06-09,1137.1359999999993,232.93599999999972,240.65472222222246,4891.599999999992,990.0,825.0,7254.0,9883.266666666657
2007-06-10,1340.812,239.09199999999987,240.84428472222243,5768.200000000001,4202.0,1924.0,5983.0,10237.866666666647
2007-06-11,794.6539999999994,194.63399999999984,240.85674999999958,3481.8000000000316,0.0,487.0,5328.0,7429.23333333333
2007-06-12,918.7659999999988,216.41599999999957,240.2248958333331,4116.399999999984,1882.0,475.0,3898.0,9057.766666666663
2007-06-13,927.2720000000005,208.2600000000003,240.3976041666668,4057.200000000017,957.0,857.0,5216.0,8424.533333333326
2007-06-14,1259.0839999999998,231.69599999999988,239.8477847222225,5447.9999999999945,3322.0,2147.0,7054.0,8461.733333333337
2007-06-15,989.6040000000004,251.76199999999963,240.46438194444454,4415.399999999999,2269.0,4011.0,4547.0,5666.400000000006
2007-06-16,2017.7620000000002,307.5579999999992,239.50169444444413,8603.999999999987,3289.0,4498.0,11108.0,14734.366666666674
2007-06-17,1947.0900000000022,239.81399999999982,240.21918055555477,8307.800000000021,4124.0,5038.0,8734.0,14555.49999999999
2007-06-18,678.4740000000023,180.81000000000049,240.77620138888912,2993.4000000000115,0.0,529.0,4241.0,6537.899999999984
2007-06-19,842.5559999999989,187.98599999999956,240.26781250000005,3683.200000000013,973.0,535.0,4357.0,8177.599999999997
2007-06-20,1074.2860000000035,227.30199999999994,240.15616666666622,4761.800000000007,1761.0,2588.0,5106.0,8449.766666666672
2007-06-21,806.945999999999,222.54599999999982,240.57494444444418,3601.199999999986,932.0,2400.0,3711.0,6406.099999999979
2007-06-22,566.2939999999991,208.5260000000002,240.83563194444457,2602.5999999999894,0.0,951.0,3482.0,5005.233333333328
2007-06-23,477.5660000000013,193.12000000000015,240.3189652777778,2211.3999999999783,0.0,786.0,2402.0,4771.4333333333425
2007-06-24,714.6559999999973,179.36200000000034,241.1322152777776,3178.999999999999,0.0,791.0,3449.0,7670.933333333364
2007-06-25,1072.2019999999993,197.26999999999953,240.42226388888884,4679.9999999999845,1985.0,3621.0,4816.0,7448.033333333345
2007-06-26,944.9079999999974,182.41999999999965,240.0945069444442,4142.9999999999845,971.0,1334.0,5231.0,8212.466666666687
2007-06-27,1480.8259999999977,206.99799999999948,239.75840972222275,6377.999999999971,2603.0,6451.0,7270.0,8356.433333333322
2007-06-28,1295.4379999999987,217.4459999999997,239.4236666666666,5601.000000000014,0.0,4368.0,9541.0,7681.633333333331
2007-06-29,1305.633999999999,206.52600000000024,240.1811388888891,5679.400000000007,4363.0,668.0,6815.0,9914.566666666653
2007-06-30,1335.3139999999985,188.3540000000003,240.01161111111102,5718.999999999989,3049.0,792.0,8376.0,10038.233333333334
2007-07-01,1026.6639999999995,172.44800000000012,240.06715277777792,4436.199999999991,969.0,736.0,4690.0,10716.066666666668
2007-07-02,967.0319999999984,176.9239999999998,240.67181250000007,4215.9999999999845,1018.0,5281.0,3445.0,6373.199999999995
2007-07-03,1059.9119999999991,180.338,240.1869375000001,4652.200000000007,467.0,3214.0,4695.0,9289.199999999992
2007-07-04,1003.4100000000022,253.3339999999993,240.65963194444453,4457.399999999993,2329.0,2218.0,5632.0,6544.50000000002
2007-07-05,1057.2899999999977,246.7160000000008,240.4444444444444,4655.7999999999965,2922.0,770.0,3973.0,9956.499999999989
2007-07-06,1069.5239999999988,219.3499999999998,240.59945138888867,4706.799999999995,2826.0,3563.0,4005.0,7431.400000000005
2007-07-07,1358.205999999999,214.04400000000027,239.91013888888907,5810.19999999999,997.0,3047.0,10177.0,8415.766666666666
2007-07-08,1089.0800000000013,196.92000000000067,240.33889583333337,4736.599999999991,1825.0,2831.0,5277.0,8218.333333333341
2007-07-09,1180.1579999999994,172.4220000000001,240.61764583333348,5063.39999999999,923.0,594.0,9386.0,8766.300000000007
2007-07-10,908.3239999999973,176.244,239.9830555555556,4011.9999999999873,67.0,2227.0,4631.0,8213.733333333339
2007-07-11,722.3519999999951,153.85599999999994,241.03003472222255,3167.199999999984,1015.0,647.0,5284.0,5093.2000000000035
2007-07-12,1069.5819999999999,209.09799999999981,240.76461805555567,4656.399999999996,1029.0,2550.0,6419.0,7828.366666666665
2007-07-13,794.3820000000021,206.69400000000005,240.85480555555594,3529.199999999973,0.0,633.0,4427.0,8179.700000000004
2007-07-14,1288.1699999999992,258.45,241.29188194444455,5607.399999999994,3775.0,1968.0,6604.0,9122.50000000002
2007-07-15,1041.7099999999987,258.09799999999984,240.5546805555557,4596.6,973.0,934.0,5791.0,9663.833333333336
2007-07-16,853.6739999999998,233.96000000000012,236.50723611111093,3831.2000000000003,830.0,695.0,4176.0,8526.899999999994
2007-07-17,719.6320000000031,176.08800000000002,234.7412569444443,3277.7999999999893,848.0,694.0,3335.0,7116.86666666666
2007-07-18,757.0820000000016,156.5140000000006,231.08822916666662,3437.000000000026,909.0,671.0,4628.0,6410.0333333333465
2007-07-19,677.886000000001,187.01199999999974,234.261861111111,3087.199999999985,1068.0,703.0,3130.0,6397.100000000015
2007-07-20,1110.4220000000007,223.11800000000036,235.5689027777775,4970.400000000009,2111.0,2418.0,4765.0,9213.033333333324
2007-07-21,1060.2480000000014,236.15800000000038,234.25662500000016,4739.800000000013,428.0,512.0,7756.0,8974.799999999996
2007-07-22,1377.6920000000005,218.3360000000009,235.9618194444445,6090.199999999989,7091.0,2136.0,5580.0,8154.533333333332
2007-07-23,991.0179999999997,143.77000000000044,234.50086805555532,4429.400000000013,1747.0,1288.0,3847.0,9634.966666666654
2007-07-24,825.2840000000006,112.80999999999997,235.36304166666636,3673.3999999999987,0.0,1607.0,5599.0,6548.73333333331
2007-07-25,472.5600000000039,108.23399999999951,235.64104861111093,2130.199999999976,0.0,151.0,2333.0,5392.0
2007-07-26,924.5000000000015,115.09199999999976,234.94372222222162,4086.999999999988,975.0,3633.0,4346.0,6454.3333333333085
2007-07-27,1202.5139999999994,120.45599999999992,235.55368055555596,5217.599999999997,1837.0,49.0,7157.0,10998.900000000007
2007-07-28,1621.8620000000014,178.73000000000022,235.50723611111107,7115.999999999988,907.0,10265.0,6559.0,9300.033333333344
